"rules","support","confidence","coverage","lift","count"
"{eDNAConc=high,AirTemp=low,pH=high,Backpack=OSMOS} => {eFishCatch=present}",0.0952380952380952,0.631578947368421,0.150793650793651,0.780185758513932,12
"{eDNAConc=high,pH=high,DissolvedOxygen=high,Backpack=OSMOS} => {eFishCatch=present}",0.166666666666667,0.75,0.222222222222222,0.926470588235294,21
"{WaterTemp=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{AirTemp=low,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{eDNAConc=high,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{pH=high,Conductivity=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,0.5,0.19047619047619,0.61764705882353,12
"{AirTemp=low,WaterTemp=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{eDNAConc=high,WaterTemp=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{WaterTemp=low,pH=high,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,0.5,0.19047619047619,0.61764705882353,12
"{eDNAConc=high,AirTemp=low,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=low,pH=high,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,0.5,0.19047619047619,0.61764705882353,12
"{eDNAConc=high,DissolvedOxygen=high,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,pH=high,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{pH=high,DissolvedOxygen=high,VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.0476190476190476,0.333333333333333,0.142857142857143,0.411764705882353,6
"{AirTemp=low,WaterTemp=low,Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.238095238095238,0.625,0.380952380952381,0.772058823529412,30
"{eDNAConc=high,WaterTemp=low,Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.134920634920635,0.739130434782609,0.182539682539683,0.91304347826087,17
"{WaterTemp=low,pH=high,Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,0.4,0.238095238095238,0.494117647058824,12
"{eDNAConc=high,AirTemp=low,Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.134920634920635,0.739130434782609,0.182539682539683,0.91304347826087,17
"{AirTemp=low,pH=high,Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,0.4,0.238095238095238,0.494117647058824,12
"{eDNAConc=high,pH=high,Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.0476190476190476,0.5,0.0952380952380952,0.61764705882353,6
"{eDNAConc=high,AirTemp=low,WaterTemp=low,VolumeFiltered=high} => {eFishCatch=present}",0.134920634920635,0.739130434782609,0.182539682539683,0.91304347826087,17
"{AirTemp=low,WaterTemp=low,pH=high,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,0.4,0.238095238095238,0.494117647058824,12
"{eDNAConc=high,WaterTemp=low,pH=high,VolumeFiltered=high} => {eFishCatch=present}",0.0476190476190476,0.5,0.0952380952380952,0.61764705882353,6
"{eDNAConc=high,AirTemp=low,pH=high,VolumeFiltered=high} => {eFishCatch=present}",0.0476190476190476,0.5,0.0952380952380952,0.61764705882353,6
"{eDNAConc=high,pH=high,DissolvedOxygen=high,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,0.666666666666667,0.142857142857143,0.823529411764706,12
"{eDNAConc=high,DissolvedOxygen=high,VolumeFiltered=low,Backpack=ANDe} => {eFishCatch=present}",0.0634920634920635,1,0.0634920634920635,1.23529411764706,8
"{eDNAConc=high,pH=high,VolumeFiltered=low,Backpack=ANDe} => {eFishCatch=present}",0.0634920634920635,1,0.0634920634920635,1.23529411764706,8
"{pH=high,DissolvedOxygen=high,VolumeFiltered=low,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=low,WaterTemp=low,Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.142857142857143,0.75,0.19047619047619,0.926470588235294,18
"{eDNAConc=high,WaterTemp=low,Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.126984126984127,0.941176470588235,0.134920634920635,1.16262975778547,16
"{WaterTemp=low,pH=high,Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.0952380952380952,0.666666666666667,0.142857142857143,0.823529411764706,12
"{eDNAConc=high,AirTemp=low,Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.126984126984127,0.941176470588235,0.134920634920635,1.16262975778547,16
"{AirTemp=low,pH=high,Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.0952380952380952,0.666666666666667,0.142857142857143,0.823529411764706,12
"{eDNAConc=high,pH=high,Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.0952380952380952,0.923076923076923,0.103174603174603,1.14027149321267,12
"{eDNAConc=high,AirTemp=low,WaterTemp=low,VolumeFiltered=low} => {eFishCatch=present}",0.126984126984127,0.941176470588235,0.134920634920635,1.16262975778547,16
"{AirTemp=low,WaterTemp=low,pH=high,VolumeFiltered=low} => {eFishCatch=present}",0.0952380952380952,0.666666666666667,0.142857142857143,0.823529411764706,12
"{eDNAConc=high,WaterTemp=low,pH=high,VolumeFiltered=low} => {eFishCatch=present}",0.0952380952380952,0.923076923076923,0.103174603174603,1.14027149321267,12
"{eDNAConc=high,AirTemp=low,pH=high,VolumeFiltered=low} => {eFishCatch=present}",0.0952380952380952,0.923076923076923,0.103174603174603,1.14027149321267,12
"{eDNAConc=high,pH=high,DissolvedOxygen=high,VolumeFiltered=low} => {eFishCatch=present}",0.182539682539683,0.958333333333333,0.19047619047619,1.18382352941176,23
"{AirTemp=low,WaterTemp=low,Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{eDNAConc=high,WaterTemp=low,Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{WaterTemp=low,pH=high,Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,0.5,0.19047619047619,0.61764705882353,12
"{eDNAConc=high,AirTemp=low,Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=low,pH=high,Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,0.5,0.19047619047619,0.61764705882353,12
"{eDNAConc=high,pH=high,Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=low,WaterTemp=low,Backpack=ANDe} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=low,WaterTemp=low,pH=high,Backpack=ANDe} => {eFishCatch=present}",0.0952380952380952,0.5,0.19047619047619,0.61764705882353,12
"{eDNAConc=high,WaterTemp=low,pH=high,Backpack=ANDe} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=low,pH=high,Backpack=ANDe} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,pH=high,DissolvedOxygen=high,Backpack=ANDe} => {eFishCatch=present}",0.111111111111111,1,0.111111111111111,1.23529411764706,14
"{eDNAConc=high,AirTemp=low,WaterTemp=low,Conductivity=low} => {eFishCatch=present}",0.261904761904762,0.825,0.317460317460317,1.01911764705882,33
"{AirTemp=low,WaterTemp=low,pH=high,Conductivity=low} => {eFishCatch=present}",0.19047619047619,0.5,0.380952380952381,0.61764705882353,24
"{eDNAConc=high,WaterTemp=low,pH=high,Conductivity=low} => {eFishCatch=present}",0.142857142857143,0.72,0.198412698412698,0.889411764705882,18
"{eDNAConc=high,AirTemp=low,pH=high,Conductivity=low} => {eFishCatch=present}",0.142857142857143,0.72,0.198412698412698,0.889411764705882,18
"{eDNAConc=high,AirTemp=low,WaterTemp=low,pH=high} => {eFishCatch=present}",0.142857142857143,0.72,0.198412698412698,0.889411764705882,18
"{eDNAConc=low,AirTemp=high,WaterTemp=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,WaterTemp=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,AirTemp=high,WaterTemp=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,WaterTemp=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,AirTemp=high,WaterTemp=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,WaterTemp=high,pH=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,AirTemp=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,AirTemp=high,DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,pH=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,AirTemp=high,DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,AirTemp=high,pH=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,AirTemp=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,AirTemp=high,DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,pH=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,AirTemp=high,DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,AirTemp=high,pH=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,AirTemp=high,pH=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,WaterTemp=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,WaterTemp=high,DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,pH=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,WaterTemp=high,DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,WaterTemp=high,pH=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,WaterTemp=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,WaterTemp=high,DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,pH=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,WaterTemp=high,pH=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,WaterTemp=high,pH=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,Conductivity=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,DissolvedOxygen=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,pH=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,Conductivity=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,DissolvedOxygen=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,pH=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,DissolvedOxygen=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,pH=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,pH=high,DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,DissolvedOxygen=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,pH=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,pH=high,DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,DissolvedOxygen=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,pH=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,pH=high,DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,pH=high,DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{AirTemp=high,WaterTemp=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,WaterTemp=high,Conductivity=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,WaterTemp=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{AirTemp=high,WaterTemp=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,WaterTemp=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=high,WaterTemp=high,DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,WaterTemp=high,pH=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,WaterTemp=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,WaterTemp=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{AirTemp=high,WaterTemp=high,DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,WaterTemp=high,pH=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,WaterTemp=high,VolumeFiltered=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,WaterTemp=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,WaterTemp=high,DissolvedOxygen=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,WaterTemp=high,pH=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,WaterTemp=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,WaterTemp=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0873015873015873,1,0.0873015873015873,1.23529411764706,11
"{AirTemp=high,WaterTemp=high,DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{AirTemp=high,WaterTemp=high,pH=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{eDNAConc=high,AirTemp=high,WaterTemp=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0634920634920635,1,0.0634920634920635,1.23529411764706,8
"{AirTemp=high,WaterTemp=high,DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,WaterTemp=high,pH=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,WaterTemp=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{eDNAConc=high,AirTemp=high,WaterTemp=high,pH=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=high,WaterTemp=high,pH=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,Conductivity=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{AirTemp=high,DissolvedOxygen=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,pH=high,Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,Conductivity=high,VolumeFiltered=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,Conductivity=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,DissolvedOxygen=high,Conductivity=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,pH=high,Conductivity=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,Conductivity=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0873015873015873,1,0.0873015873015873,1.23529411764706,11
"{AirTemp=high,DissolvedOxygen=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{AirTemp=high,pH=high,Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{eDNAConc=high,AirTemp=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0634920634920635,1,0.0634920634920635,1.23529411764706,8
"{AirTemp=high,DissolvedOxygen=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,pH=high,Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{eDNAConc=high,AirTemp=high,pH=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=high,pH=high,DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{eDNAConc=high,AirTemp=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{AirTemp=high,DissolvedOxygen=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,pH=high,VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{eDNAConc=high,AirTemp=high,pH=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{AirTemp=high,pH=high,DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,VolumeFiltered=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,DissolvedOxygen=high,VolumeFiltered=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,pH=high,VolumeFiltered=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,DissolvedOxygen=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,pH=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,pH=high,DissolvedOxygen=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0158730158730159,1,0.0158730158730159,1.23529411764706,2
"{AirTemp=high,DissolvedOxygen=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,pH=high,VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,AirTemp=high,DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0873015873015873,1,0.0873015873015873,1.23529411764706,11
"{eDNAConc=high,AirTemp=high,pH=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0873015873015873,1,0.0873015873015873,1.23529411764706,11
"{AirTemp=high,pH=high,DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{eDNAConc=high,AirTemp=high,DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0634920634920635,1,0.0634920634920635,1.23529411764706,8
